Node,degree,indegree_nodes_defines,outdegree_nodes_defines,indegree_nodes_calls,outdegree_nodes_calls,betweenness,closeness,pagerank,hubs,authorities,eigenvector,combined_score
\schemas\agent::agentCreateSchema,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001779318389255553,0.021713265913146935,0.00036134505481233317,4.859786331010297e-17,0.019264194685814202,0.0,0.12131037655378948
\schemas\agent::agentUpdateSchema,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001779318389255553,0.021713265913146935,0.00036134505481233317,4.859786331010297e-17,0.019264194685814136,0.0,0.12131037655378943
\routes\chat\completion::onFinal,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.021713265913146935,0.00036134505481233317,0.0768885416143481,0.03160876082741255,0.0,0.2087641659204803
\gen-env::envs,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001186212259503702,0.014475510608764624,0.003108286523461776,5.0413158070570496e-17,1.2086661864855589e-16,0.0,0.09696226190249069
\schemas\metadata::extractionFunctionSchema,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.002372424519007404,0.023160816974023397,0.0014969187501191526,0.006913567933954686,0.0002570128026013956,0.0,0.11239299349046644
\routes\agents\marketplace-favorites\index::getMarketplaceFavoritesAgents,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.021713265913146935,0.0008130263733277508,0.16488426198717748,0.017383052294915675,0.0,0.2829858590793282
\lib\integrations\slack-app\slack\interfaces::SlackCommandEvent,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.375336059053009e-17,1.3689985278806436e-16,5.67971734571944e-11,0.09890938373528067
\lib\integrations\slack-app\slack\services\supabase\channels::saveOrUpdateChannel,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0008896591946277765,0.021713265913146935,0.00032521054933110045,0.013679999025038692,0.020203096228225435,0.0,0.13500348342113033
\routes\chat\share::getUserId,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001186212259503702,0.021713265913146935,0.00025016196102392336,0.04293200707934226,0.050492358570997424,0.0,0.19476625829477467
\lib\integrations\slack-app\codegpt\interfaces::CodeGPTConfig,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.2799017287715935e-17,1.3111189406288068e-16,5.67971734571944e-11,0.09890938373528066
\lib\integrations\gitlab-app\utils::refreshAccessToken,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.003558636778511106,0.021713265913146935,0.0006504210986622009,5.2604177213095967e-17,0.018705762195322655,0.0,0.12282033849640336
\services\supabase\organizations::getOrganization,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.021713265913146935,0.00040651318666387506,0.16488426198717748,0.0287052861982334,0.0,0.2939015797959821
\services\supabase\profiles::getUserProfile,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.001779318389255553,0.021713265913146935,0.00040651318666387506,0.013679999025038692,0.028705286198233343,0.0,0.1444766352230988
\types\index::NewUsage,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.476714100028751e-17,1.4304828925822464e-16,5.67971734571944e-11,0.09890938373528067
\lib\integrations\slack-app\slack\services\supabase\workspaces::updateBotUserId,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.007908081730024679,0.0248151610435965,0.0019609479546291455,0.013679999025038692,0.00023377761499716057,0.0,0.12679021987904657
\types\index::ApiKey,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.923232395181491e-17,1.094803975639705e-16,5.67971734571944e-11,0.09890938373528065
\types\index::UserProfiling,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.8936080250152474e-17,1.0768372092490184e-16,5.67971734571944e-11,0.09890938373528065
\types\index::Agreement,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.66339178480323e-17,9.372142777227088e-17,5.67971734571944e-11,0.09890938373528062
\services\supabase\documents::retrieveDocumentContentsFromBucket,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.00046601195909074005,0.021713265913146935,0.00014782297696868172,0.013679999025038692,0.0411131874856268,0.0,0.15531253987063226
\services\supabase\documents::deleteDocumentBucket,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.00046601195909074005,0.021713265913146935,0.00014782297696868172,0.013679999025038692,0.041113187485626757,0.0,0.1553125398706322
\types\index::Message,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,5.150991332821469e-17,1.232936587506379e-16,5.67971734571944e-11,0.09890938373528066
\services\ai\mistral\consts::MISTRAL_MODELS_MAP,0.024390243902439025,,,0.04878048780487805,0.0,0.0,0.08535088802337631,0.002078529170634042,5.2783518551205504e-17,0.005262154300810611,0.0,0.16586230320213813
\schemas\chat::messageCreateWidgetSchema,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0014827653243796274,0.021713265913146935,0.00029564595393736343,0.0005737465849167662,0.04895699400268336,0.0,0.15121467028982444
\services\supabase\agents::getPublicAgentById,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.000593106129751851,0.021713265913146935,0.00025016196102392336,0.013679999025038692,0.050492358570997306,0.0,0.16492114411071912
\types\index::AgentSelectedDocument,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,6.12974024028316e-17,1.8265341180807676e-16,5.67971734571944e-11,0.09890938373528071
\types\index::Usage,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.0,0.0,0.0207171311677229,4.8691145895736365e-17,1.061982283044166e-16,5.67971734571944e-11,0.09890938373528065
\lib\integrations\slack-app\slack\auth0::auth0Callback,0.024390243902439025,,,0.024390243902439025,0.029411764705882353,0.003558636778511106,0.021713265913146935,0.00032521054933110045,5.155533065921376e-17,0.02020309622822542,0.0,0.12399246197997502
\lib\image::isBase64Image,0.0,,,0.024390243902439025,0.0,0.0,0.02895102121752925,0.001084676942472514,5.2783518551205504e-17,1.0692760973654619e-16,0.0,0.054425942062440946
\gen-env::file,0.0,,,0.024390243902439025,0.0,0.0,0.019300680811686163,0.005750896172852004,5.2783518551205504e-17,1.1664199142698828e-16,0.0,0.049441820886977364
\lib\chat\streaming::onToken,0.0,,,0.024390243902439025,0.0,0.0,0.09813905497467541,0.0003337886081960356,5.2783518551205504e-17,0.006536266831595421,0.0,0.12939935431690594
\lib\email::PLUS_ONLY,0.0,,,0.024390243902439025,0.0,0.0,0.019300680811686163,0.001916965390950668,5.2783518551205504e-17,1.54621472708464e-16,0.0,0.045607890105076064
\lib\consts::getMaxChunks,0.0,,,0.024390243902439025,0.0,0.0,0.06868771700629489,0.0061020699733363324,5.2783518551205504e-17,1.396053692036633e-16,0.0,0.09918003088207045
\services\supabase\profiles::getUserEmail,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.013679999025038692,1.0957300700374426e-16,0.0,0.043091763730921155
\services\supabase\documents::getDocumentsByAgentId,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.013679999025038692,1.0009049922982987e-16,0.0,0.04309176373092114
\lib\chat\tokens::mistralTokenizer,0.0,,,0.024390243902439025,0.0,0.0,0.079796252230815,0.0005653514433619415,5.2783518551205504e-17,0.0011256868732677006,0.0,0.10587753444988371
\services\supabase\profiles::getUserSelectedOrgId,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.16488426198717748,1.7800302397028096e-16,0.0,0.19429602669306
\lib\email::PLUS_AND_DOT,0.0,,,0.024390243902439025,0.0,0.0,0.019300680811686163,0.001916965390950668,5.2783518551205504e-17,9.749952619857156e-17,0.0,0.04560789010507601
\lib\chat\system-prompt::createSystemPrompt,0.0,,,0.024390243902439025,0.0,0.0,0.09813905497467541,0.0003337886081960356,5.2783518551205504e-17,0.0065362668315953635,0.0,0.12939935431690588
\lib\email::normalizeEmail,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,4.8329224170049825e-17,1.288423846394709e-16,0.0,0.02941176470588253
\routes\apikeys\index::apiKeySchema,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,0.009833887159766639,0.0,0.05756344972200816
\lib\image::convertDataURIToBinary,0.0,,,0.024390243902439025,0.0,0.0,0.02895102121752925,0.001084676942472514,5.2783518551205504e-17,1.2423746732935162e-16,0.0,0.05442594206244097
\routes\discord::hexToUint8Array,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0005420175822185001,5.2783518551205504e-17,0.018893403027529888,0.0,0.0655389304253344
\routes\vscode\index::cancel,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,6.092638391964236e-17,0.0,0.04772956256224158
\routes\vscode\index::start,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,1.4405025029773131e-16,0.0,0.047729562562241666
\schemas\user::userUpdateSchema,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0008130263733277508,5.2783518551205504e-17,0.007998869873166007,0.0,0.05491540606207977
\lib\utils::getConvertedText,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0010840351644370008,5.2783518551205504e-17,0.006596582863777737,0.0,0.05378412784380075
\lib\integrations\github-app\utils::refreshAccessToken,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,5.283557426540262e-17,1.2230141465512293e-16,0.0,0.029411764705882526
\lib\integrations\slack-app\slack\verify-event::verificaSlackRequest,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.00032521054933110045,5.2783518551205504e-17,0.02020309622822545,0.0,0.06663181659314257
\lib\integrations\github-app\utils::getUserData,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0008130263733277508,5.2783518551205504e-17,0.018521811840656422,0.0,0.06543834802957019
\routes\extensions\index::cancel,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,1.392495343751275e-16,0.0,0.04772956256224166
\routes\extensions\index::start,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,1.537848917485187e-16,0.0,0.04772956256224167
\lib\integrations\slack-app\app-flow\init-bot::getWorkspaceAndToken,0.0,,,0.024390243902439025,0.0,0.0,0.023160816974023397,0.0008461951172102274,5.2783518551205504e-17,0.000238467744784035,0.0,0.04863572373845674
\routes\chat\status\index::cancel,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,9.678131467054551e-17,0.0,0.04772956256224162
\schemas\document::webLinkSchema,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0006504210986622009,5.2783518551205504e-17,0.025458334916598636,0.0,0.07221226583084686
\routes\chat\status\index::start,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0016260527466555015,5.2783518551205504e-17,1.5315282504604033e-16,0.0,0.04772956256224167
\lib\integrations\slack-app\slack\command-functions\select-agent::selectAgent,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,5.2367760196019194e-17,1.2828678772747553e-16,0.0,0.029411764705882533
\lib\integrations\slack-app\slack\services\supabase\channels::findChannelByWorkspace,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.013679999025038692,2.3854017748014555e-16,0.0,0.04309176373092128
\routes\chat\lib\openai::calculateImageTokenCost,0.0,,,0.024390243902439025,0.0,0.0,0.030157313768259635,0.00017142053882128138,5.2783518551205504e-17,0.024588140889751326,0.0,0.07930711909927132
\routes\chat\lib\openai::AZURE_URL_MAP,0.0,,,0.024390243902439025,0.0,0.0,0.030157313768259635,0.00017142053882128138,5.2783518551205504e-17,0.024588140889751378,0.0,0.07930711909927138
\lib\integrations\slack-app\slack\services\supabase\workspaces::updateWorkspaceWithOrg,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.013679999025038692,1.3514107758905834e-16,0.0,0.043091763730921176
\lib\response::isReadableStream,0.0,,,0.024390243902439025,0.0,0.0,0.02895102121752925,0.0005423384712362573,5.2783518551205504e-17,1.1012063657729109e-16,0.0,0.0538836035912047
\lib\response::isAsyncIterator,0.0,,,0.024390243902439025,0.0,0.0,0.02895102121752925,0.0005423384712362573,5.2783518551205504e-17,1.4777097697503321e-16,0.0,0.05388360359120473
\schemas\agent::agentDocumentsSchema,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.00036134505481233317,5.2783518551205504e-17,0.019264194685814175,0.0,0.06572904955621253
\schemas\chat::autocompleteSchema,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.00036134505481233317,5.2783518551205504e-17,0.029396078164826096,0.0,0.07586093303522445
\lib\integrations\discord-app\services\supabase\servers::getAllServersByOrg,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.013679999025038692,2.1758407408524122e-16,0.0,0.04309176373092126
\schemas\agent::agentCreateValidator,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,4.859786331010297e-17,1.122125132221525e-16,0.0,0.029411764705882512
\lib\image::getBinaryStreamFromURL,0.0,,,0.024390243902439025,0.0,0.0,0.02895102121752925,0.001084676942472514,5.2783518551205504e-17,1.4898147016755922e-16,0.0,0.05442594206244099
\lib\integrations\discord-app\redirector::rest,0.0,,,0.024390243902439025,0.0,0.0,0.023160816974023397,0.0011897032552534454,5.2783518551205504e-17,1.3414056780626528e-16,0.0,0.048740764131716054
\lib\image::getImageDimensions,0.0,,,0.024390243902439025,0.0,0.0,0.030654022465619206,0.004957113942572113,5.2783518551205504e-17,1.1538718775180004e-16,0.0,0.060001380310630514
\services\ai\groq\consts::GROQ_MODELS_MAP,0.0,,,0.024390243902439025,0.0,0.0,0.06868771700629489,0.0011562639093715583,5.2783518551205504e-17,1.1138002878959968e-05,0.0,0.09424536282098449
\services\ai\cohere\chat::toCohereRole,0.0,,,0.024390243902439025,0.0,0.0,0.06868771700629489,0.0008671979320286694,5.2783518551205504e-17,0.001143752471382118,0.0,0.09508891131214474
\services\ai\azure\index::openaiTurboClient,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.04293200707934226,1.2029964561367942e-16,0.0,0.07234377178522473
\lib\integrations\discord-app\commands\chat::splitMessageIntoChunks,0.0,,,0.024390243902439025,0.0,0.0,0.024125851014607704,0.001373262628622377,5.2783518551205504e-17,0.009931552930607507,0.0,0.05982091047627666
\services\ai\aws\index::bedrockClientEast,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.04293200707934226,1.041456551796766e-16,0.0,0.07234377178522472
\services\ai\aws\index::bedrockClientWest,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.04293200707934226,1.2942045112924387e-16,0.0,0.07234377178522473
\services\ai\aws\consts::BEDROCK_MODELS_MAP,0.0,,,0.024390243902439025,0.0,0.0,0.06868771700629489,0.0011562639093715583,5.2783518551205504e-17,1.1138002878906849e-05,0.0,0.09424536282098445
\lib\integrations\discord-app\commands\resumen::obtenerMensajesDesde,0.0,,,0.024390243902439025,0.0,0.0,0.014475510608764624,0.001554143261730888,5.2783518551205504e-17,1.9440963830021977e-16,0.0,0.04041989777293479
\lib\integrations\discord-app\commands\resumen::resumidor,0.0,,,0.024390243902439025,0.0,0.0,0.014475510608764624,0.001554143261730888,5.2783518551205504e-17,1.0315294987477925e-16,0.0,0.0404198977729347
\server::handler,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,5.331213194641174e-17,1.2210210841252098e-16,0.0,0.029411764705882526
\lib\integrations\discord-app\redirector::BOT_TOKEN,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.04293200707934226,1.5479494246722164e-16,0.0,0.07234377178522476
\schemas\models_pricing::ModelsPricingRecordSchema,0.0,,,0.024390243902439025,0.0,0.0,0.030157313768259635,0.006442131036299845,5.2783518551205504e-17,1.3007554518478278e-16,0.0,0.060989688706998696
\schemas\models_pricing::modelsPricingTableEventValidation,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.0008663668123048494,3.8895277268061644e-17,0.0,0.03027813151818724
\schemas\metadata::metadataValidator,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.006913567933954686,6.927173777487784e-17,0.0,0.03632533263983711
\schemas\chat::openaiModels,0.0,,,0.024390243902439025,0.0,0.0,0.030157313768259635,0.0030290558338588553,5.2783518551205504e-17,3.421890668276558e-05,0.0,0.057610832411240334
\schemas\chat::noAgentCompletionValidation,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.005263039328596017,7.213678524614793e-17,0.0,0.03467480403447844
\schemas\chat::messageCreateValidatorShareAgent,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.0005737465849167662,1.9814041595662527e-16,0.0,0.029985511290799318
\schemas\chat::messageCreateValidatorWidget,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.0005737465849167662,1.1626976464006509e-16,0.0,0.02998551129079924
\lib\integrations\bitbucket-app\utils::refreshAccessToken,0.0,,,0.024390243902439025,0.0,0.0,0.021713265913146935,0.0006504210986622009,5.2783518551205504e-17,0.018705762195322672,0.0,0.0654596931095709
\schemas\chat::noSessionChatValidator,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,0.0005737465849167662,1.415051369669893e-16,0.0,0.029985511290799263
\schemas\agent::agentUpdateValidator,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,4.859786331010297e-17,1.4713855560978285e-16,0.0,0.029411764705882547
\gen-env::keys,0.0,,,0.0,0.029411764705882353,0.0,0.0,0.0,5.1109732612169616e-17,1.3101789639249273e-16,0.0,0.029411764705882536
